image_id,label,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area
000697,1,347,136,418,217,71,81,5751
000698,1,294,78,467,197,173,119,20587
000699,1,363,231,434,305,71,74,5254
000700,1,388,107,494,243,106,136,14416
000701,1,266,119,328,193,62,74,4588
000702,1,181,239,268,369,87,130,11310
000703,1,317,111,385,219,68,108,7344
000704,1,284,122,345,203,61,81,4941
000705,1,348,170,434,255,86,85,7310
000706,1,249,217,351,323,102,106,10812
000707,1,301,66,482,155,181,89,16109
000708,1,133,70,297,178,164,108,17712
000709,1,382,83,559,204,177,121,21417
000710,1,128,42,289,154,161,112,18032
000711,1,150,58,379,194,229,136,31144
000712,1,146,51,365,196,219,145,31755
000713,1,168,152,225,223,57,71,4047
000714,1,357,126,416,204,59,78,4602
000715,1,403,120,491,205,88,85,7480
000716,1,296,115,390,210,94,95,8930
000717,1,102,146,240,260,138,114,15732
000718,1,210,123,342,230,132,107,14124
000719,1,258,90,342,170,84,80,6720
000720,1,380,240,461,327,81,87,7047
000721,1,255,61,396,194,141,133,18753
000722,1,263,58,400,162,137,104,14248
000723,1,279,94,401,202,122,108,13176
000724,1,313,81,586,203,273,122,33306
000725,1,264,89,369,182,105,93,9765
000726,1,319,137,392,214,73,77,5621
000727,1,367,65,545,250,178,185,32930
000728,1,129,121,452,353,323,232,74936
000729,1,183,105,540,357,357,252,89964
000730,1,264,103,608,367,344,264,90816
000731,1,322,207,474,369,152,162,24624
000732,1,236,99,414,271,178,172,30616
000733,1,370,31,565,197,195,166,32370
000734,1,143,90,206,146,63,56,3528
000735,1,152,114,195,148,43,34,1462
000736,1,340,61,464,202,124,141,17484
000737,1,301,83,405,196,104,113,11752
000738,1,220,186,301,283,81,97,7857
000739,1,364,142,452,251,88,109,9592
000740,1,253,119,358,214,105,95,9975
000741,1,219,114,332,212,113,98,11074
000742,1,319,33,368,109,49,76,3724
000743,1,224,105,319,184,95,79,7505
000744,1,282,101,321,146,39,45,1755
000745,1,376,87,477,185,101,98,9898
000746,1,349,183,410,262,61,79,4819
000747,1,211,67,602,337,391,270,105570
000748,1,216,74,300,160,84,86,7224
000749,1,331,224,421,320,90,96,8640
000750,1,158,39,468,248,310,209,64790
000751,1,357,164,431,294,74,130,9620
000752,1,288,140,372,210,84,70,5880
000753,1,279,139,361,218,82,79,6478
000754,1,401,170,453,218,52,48,2496
000755,1,363,208,435,274,72,66,4752
000756,1,154,178,212,279,58,101,5858
000757,1,424,254,495,347,71,93,6603
000758,1,341,99,428,204,87,105,9135
000759,1,460,86,564,171,104,85,8840
000760,1,465,85,558,164,93,79,7347
000761,1,424,210,513,307,89,97,8633
000762,1,309,161,366,219,57,58,3306
000763,1,385,184,517,309,132,125,16500
000764,1,271,109,543,339,272,230,62560
000765,1,259,101,562,284,303,183,55449
000766,1,252,71,497,283,245,212,51940
000767,1,366,82,453,191,87,109,9483
000768,1,292,82,380,179,88,97,8536
000769,1,347,83,411,159,64,76,4864
000770,1,298,111,484,288,186,177,32922
000771,1,293,77,413,187,120,110,13200
000772,1,269,71,412,196,143,125,17875
000773,1,292,77,428,195,136,118,16048
000774,1,307,74,428,191,121,117,14157
000775,1,375,117,544,301,169,184,31096
000776,1,414,72,553,186,139,114,15846
000777,1,430,247,560,373,130,126,16380
000778,1,434,239,582,377,148,138,20424
000779,1,306,234,415,324,109,90,9810
000780,1,213,131,293,192,80,61,4880
000781,1,291,119,364,188,73,69,5037
000782,1,277,69,368,137,91,68,6188
000783,1,319,91,390,159,71,68,4828
000784,1,350,95,513,220,163,125,20375
000785,1,388,94,558,220,170,126,21420
000786,1,353,91,515,215,162,124,20088
000787,1,348,122,429,243,81,121,9801
000788,1,230,174,347,270,117,96,11232
000789,1,343,150,466,250,123,100,12300
000790,1,371,119,505,221,134,102,13668
000791,1,381,122,483,234,102,112,11424
000792,1,360,180,434,274,74,94,6956
000793,1,363,135,412,188,49,53,2597
000794,1,315,61,545,203,230,142,32660
000795,1,537,252,598,316,61,64,3904
000796,1,294,193,418,299,124,106,13144
000797,1,286,251,372,367,86,116,9976
000798,1,303,109,378,172,75,63,4725
000799,1,402,289,485,386,83,97,8051
000800,1,157,85,349,223,192,138,26496
000801,1,534,255,696,441,162,186,30132
000802,1,248,108,414,257,166,149,24734
000803,1,151,113,307,258,156,145,22620
000804,1,500,139,622,269,122,130,15860
000805,1,350,156,493,286,143,130,18590
000806,1,321,140,438,231,117,91,10647
000807,1,204,115,374,257,170,142,24140
000808,1,375,244,492,380,117,136,15912
000809,1,449,250,547,367,98,117,11466
000810,1,293,42,444,142,151,100,15100
000811,1,442,172,618,335,176,163,28688
000812,1,279,188,435,336,156,148,23088
000813,1,374,201,526,369,152,168,25536
000814,1,316,220,493,383,177,163,28851
000815,1,308,131,410,227,102,96,9792
000816,1,252,153,321,222,69,69,4761
000817,1,385,99,513,164,128,65,8320
000818,1,323,139,438,230,115,91,10465
000819,1,421,204,497,292,76,88,6688
000820,1,279,134,408,228,129,94,12126
000821,1,248,109,402,234,154,125,19250
000822,1,372,198,493,328,121,130,15730
000823,1,385,144,537,267,152,123,18696
000824,1,331,123,489,245,158,122,19276
000825,1,323,123,510,238,187,115,21505
000826,1,171,123,324,313,153,190,29070
000827,1,400,129,540,261,140,132,18480
000828,1,390,115,562,251,172,136,23392
000829,1,378,109,626,257,248,148,36704
000830,1,426,125,496,204,70,79,5530
000831,1,303,134,382,191,79,57,4503
000832,1,276,118,353,202,77,84,6468
000833,1,324,121,378,200,54,79,4266
000834,1,456,139,520,228,64,89,5696
000835,1,399,156,500,262,101,106,10706
000836,1,358,157,452,252,94,95,8930
000837,1,357,220,466,313,109,93,10137
000838,1,426,196,529,312,103,116,11948
000839,1,209,176,376,298,167,122,20374
000840,1,110,168,292,324,182,156,28392
000841,1,296,137,401,266,105,129,13545
000842,1,380,164,520,377,140,213,29820
000843,1,422,159,672,372,250,213,53250
000844,1,314,92,665,356,351,264,92664
000845,1,289,102,637,352,348,250,87000
000846,1,368,106,668,389,300,283,84900
000847,1,311,152,648,394,337,242,81554
000848,1,319,156,685,420,366,264,96624
000849,1,301,144,651,406,350,262,91700
000850,1,208,164,336,270,128,106,13568
000851,1,412,214,449,279,37,65,2405
000852,1,433,271,486,352,53,81,4293
000853,1,336,267,385,339,49,72,3528
000854,1,448,136,531,241,83,105,8715
000855,1,257,175,332,284,75,109,8175
000856,1,104,91,233,204,129,113,14577
000857,1,136,135,309,295,173,160,27680
000858,1,399,211,496,325,97,114,11058
000859,1,353,213,482,325,129,112,14448
000860,1,428,183,479,242,51,59,3009
000861,1,200,196,345,319,145,123,17835
000862,1,476,69,565,137,89,68,6052
000863,1,348,74,426,154,78,80,6240
000864,1,393,182,444,232,51,50,2550
000865,1,295,148,377,224,82,76,6232
000866,1,406,158,466,222,60,64,3840
000867,1,248,267,308,321,60,54,3240
000868,1,267,89,357,194,90,105,9450
000869,1,293,89,377,192,84,103,8652
000870,1,259,171,340,228,81,57,4617
000871,1,249,211,317,274,68,63,4284
000872,1,524,197,594,296,70,99,6930
000873,1,316,197,405,296,89,99,8811
000874,1,307,187,395,274,88,87,7656
000875,1,307,176,406,299,99,123,12177
000876,1,280,156,396,288,116,132,15312
000877,1,354,151,478,295,124,144,17856
000878,1,169,121,324,239,155,118,18290
000879,1,189,134,317,223,128,89,11392
000880,1,285,102,364,227,79,125,9875
000881,1,185,163,293,242,108,79,8532
000882,1,309,191,436,328,127,137,17399
000883,1,365,63,523,216,158,153,24174
000884,1,498,77,631,216,133,139,18487
000885,1,358,131,409,203,51,72,3672
000886,1,291,70,418,174,127,104,13208
000887,1,297,187,412,291,115,104,11960
000888,1,277,157,549,360,272,203,55216
000889,1,215,43,345,162,130,119,15470
000890,1,341,47,454,142,113,95,10735
000891,1,205,151,321,262,116,111,12876
000892,1,299,154,381,266,82,112,9184
000893,1,345,137,442,252,97,115,11155
000894,1,253,144,356,268,103,124,12772
000895,1,184,122,244,195,60,73,4380
000896,1,297,101,376,176,79,75,5925
000897,1,195,139,325,228,130,89,11570
000898,1,245,152,329,260,84,108,9072
000899,1,221,125,373,242,152,117,17784
000900,1,260,90,571,343,311,253,78683
000901,1,468,147,571,234,103,87,8961
000902,1,202,94,303,207,101,113,11413
000903,1,180,114,274,190,94,76,7144
000904,1,158,56,245,134,87,78,6786
000905,1,303,183,469,317,166,134,22244
000906,1,168,171,396,296,228,125,28500
000907,1,348,71,435,149,87,78,6786
000908,1,364,116,407,183,43,67,2881
000909,1,313,180,514,371,201,191,38391
000910,1,274,78,343,151,69,73,5037
000911,1,373,91,434,154,61,63,3843
000912,1,323,78,394,149,71,71,5041
000913,1,223,62,337,186,114,124,14136
000914,1,273,51,416,195,143,144,20592
000915,1,293,77,417,178,124,101,12524
000916,1,175,73,315,162,140,89,12460
000917,1,319,62,453,168,134,106,14204
000918,1,234,314,320,436,86,122,10492
000919,1,334,308,430,420,96,112,10752
000920,1,338,146,408,214,70,68,4760
000921,1,201,178,368,361,167,183,30561
000922,1,273,170,442,254,169,84,14196
000923,1,106,73,679,357,573,284,162732
000924,1,333,82,514,263,181,181,32761
000925,1,316,54,522,194,206,140,28840
000926,1,251,90,481,248,230,158,36340
000927,1,203,135,284,195,81,60,4860
000928,1,213,134,308,191,95,57,5415
000929,1,404,117,496,210,92,93,8556
000930,1,421,127,500,201,79,74,5846
000931,1,263,130,352,227,89,97,8633
000932,1,301,135,401,227,100,92,9200
000933,1,272,164,366,270,94,106,9964
000934,1,275,156,330,217,55,61,3355
000935,1,370,144,460,258,90,114,10260
000936,1,382,176,461,271,79,95,7505
000937,1,389,170,460,264,71,94,6674
000938,1,345,102,489,199,144,97,13968
000939,1,236,152,334,250,98,98,9604
000940,1,425,96,481,153,56,57,3192
000941,1,397,190,518,275,121,85,10285
000942,1,260,184,344,262,84,78,6552
000943,1,401,99,481,173,80,74,5920
000944,1,123,74,168,142,45,68,3060
000945,1,377,105,595,222,218,117,25506
000946,1,469,143,547,196,78,53,4134
000947,1,281,90,505,295,224,205,45920
000948,1,247,187,394,276,147,89,13083
000949,1,344,170,442,310,98,140,13720
000950,1,281,134,438,256,157,122,19154
000951,1,292,81,350,130,58,49,2842
000952,1,350,74,405,113,55,39,2145
000953,1,257,87,366,135,109,48,5232
000954,1,321,82,393,138,72,56,4032
000955,1,244,84,311,137,67,53,3551
000956,1,289,101,406,168,117,67,7839
000957,1,445,142,543,230,98,88,8624
000958,1,432,199,598,339,166,140,23240
000959,1,208,175,381,324,173,149,25777
000960,1,224,167,401,335,177,168,29736
000961,1,267,172,421,303,154,131,20174
000962,1,309,121,374,194,65,73,4745
000963,1,297,111,362,184,65,73,4745
000964,1,280,102,398,198,118,96,11328
000965,1,244,91,368,194,124,103,12772
000966,1,400,129,554,228,154,99,15246
000967,1,422,163,651,353,229,190,43510
000968,1,273,155,534,375,261,220,57420
000969,1,330,151,446,280,116,129,14964
000970,1,340,144,499,286,159,142,22578
000971,1,409,154,554,306,145,152,22040
000972,1,309,154,392,254,83,100,8300
000973,1,318,135,406,271,88,136,11968
000974,1,277,138,396,280,119,142,16898
000975,1,233,125,346,295,113,170,19210
000976,1,253,29,401,122,148,93,13764
000977,1,304,31,444,130,140,99,13860
000978,1,301,87,388,167,87,80,6960
000979,1,294,208,363,291,69,83,5727
000980,1,306,180,394,262,88,82,7216
000981,1,232,67,277,125,45,58,2610
000982,1,100,154,229,254,129,100,12900
000983,1,135,119,277,236,142,117,16614
000984,1,255,85,357,208,102,123,12546
000985,1,419,125,669,272,250,147,36750
000986,1,371,144,546,284,175,140,24500
000987,1,226,130,268,186,42,56,2352
000988,1,93,232,157,282,64,50,3200
000989,1,89,213,175,268,86,55,4730
000990,1,469,244,612,353,143,109,15587
000991,1,466,159,534,240,68,81,5508
000992,1,468,218,597,335,129,117,15093
000993,1,221,96,300,172,79,76,6004
000994,1,397,125,460,218,63,93,5859
000995,1,152,77,256,180,104,103,10712
000996,1,422,69,518,167,96,98,9408
000997,1,269,79,372,162,103,83,8549
000998,1,470,77,566,166,96,89,8544
000999,1,303,105,374,187,71,82,5822
001000,1,330,103,422,195,92,92,8464
001001,1,326,98,416,202,90,104,9360
001002,1,417,75,460,137,43,62,2666
001003,1,473,58,534,130,61,72,4392
001004,1,420,86,466,130,46,44,2024
001005,1,292,146,372,232,80,86,6880
001006,1,260,152,349,232,89,80,7120
001007,1,341,106,389,142,48,36,1728
001008,1,312,159,392,254,80,95,7600
001009,1,344,154,449,211,105,57,5985
001010,1,346,240,389,280,43,40,1720
001011,1,142,224,180,262,38,38,1444
001012,1,296,109,511,291,215,182,39130
001013,1,353,119,397,178,44,59,2596
001014,1,419,107,468,159,49,52,2548
001015,1,308,123,487,251,179,128,22912
001016,1,353,140,539,258,186,118,21948
001017,1,317,138,444,308,127,170,21590
001018,1,197,131,327,308,130,177,23010
001019,1,205,140,346,306,141,166,23406
001020,1,187,117,289,203,102,86,8772
001021,1,410,246,474,339,64,93,5952
001022,1,289,252,399,342,110,90,9900
001023,1,431,245,524,339,93,94,8742
001024,1,299,71,510,228,211,157,33127
001025,1,406,95,613,280,207,185,38295
001026,1,482,62,601,167,119,105,12495
001027,1,433,74,540,180,107,106,11342
001028,1,428,55,535,178,107,123,13161
001029,1,501,66,603,160,102,94,9588
001030,1,195,235,241,282,46,47,2162
001031,1,337,271,390,333,53,62,3286
001032,1,513,216,586,314,73,98,7154
001033,1,124,235,196,329,72,94,6768
001034,1,518,114,598,196,80,82,6560
001035,1,530,130,622,235,92,105,9660
001036,1,471,190,548,263,77,73,5621
001037,1,209,90,430,259,221,169,37349
001038,1,338,89,550,240,212,151,32012
001039,1,315,186,390,271,75,85,6375
001040,1,326,119,549,295,223,176,39248
001041,1,192,89,346,182,154,93,14322
001042,1,306,175,378,307,72,132,9504
001043,1,341,217,446,328,105,111,11655
001044,1,463,168,614,286,151,118,17818
001045,1,207,110,258,165,51,55,2805
001046,1,141,129,192,188,51,59,3009
001047,1,285,113,358,185,73,72,5256
001048,1,238,63,329,123,91,60,5460
001049,1,60,97,397,287,337,190,64030
001050,1,106,85,405,270,299,185,55315
001051,1,111,79,450,282,339,203,68817
001052,1,80,87,428,290,348,203,70644
001053,1,95,78,390,280,295,202,59590
001054,1,92,107,289,292,197,185,36445
001055,1,282,145,361,250,79,105,8295
001056,1,75,93,514,340,439,247,108433
001057,1,318,140,421,257,103,117,12051
001058,1,319,207,411,284,92,77,7084
001059,1,141,208,228,296,87,88,7656
001060,1,297,47,426,135,129,88,11352
001061,1,338,101,476,199,138,98,13524
001062,1,277,127,432,303,155,176,27280
001063,1,241,129,412,311,171,182,31122
001064,1,256,160,365,262,109,102,11118
001065,1,315,166,432,279,117,113,13221
001066,1,217,98,472,298,255,200,51000
001067,1,283,132,441,281,158,149,23542
001068,1,306,51,414,124,108,73,7884
001069,1,329,55,409,107,80,52,4160
001070,1,142,191,210,260,68,69,4692
001071,1,305,138,406,226,101,88,8888
001072,1,386,108,455,182,69,74,5106
001073,1,297,139,413,274,116,135,15660
001074,1,244,133,376,272,132,139,18348
001075,1,225,64,288,115,63,51,3213
001076,1,260,113,364,224,104,111,11544
001077,1,328,113,436,239,108,126,13608
001078,1,332,111,432,230,100,119,11900
001079,1,171,99,281,192,110,93,10230
001080,1,282,188,428,309,146,121,17666
001081,1,187,177,338,320,151,143,21593
001082,1,412,251,478,314,66,63,4158
001083,1,416,98,491,186,75,88,6600
001084,1,344,194,472,349,128,155,19840
001085,1,276,198,435,323,159,125,19875
001086,1,358,203,513,352,155,149,23095
001087,1,392,234,485,302,93,68,6324
001088,1,353,167,466,264,113,97,10961
001089,1,281,176,341,263,60,87,5220
001090,1,428,135,484,220,56,85,4760
001091,1,440,121,513,219,73,98,7154
001092,1,469,123,551,231,82,108,8856
001093,1,353,352,441,432,88,80,7040
001094,1,472,343,537,404,65,61,3965
001095,1,171,191,315,287,144,96,13824
001096,1,244,299,357,376,113,77,8701
001097,1,138,62,402,256,264,194,51216
001098,1,561,89,614,144,53,55,2915
001099,1,272,105,356,164,84,59,4956
001100,1,357,111,426,176,69,65,4485
001101,1,457,122,569,217,112,95,10640
001102,1,233,105,292,151,59,46,2714
001103,1,360,98,461,206,101,108,10908
001104,1,288,90,366,183,78,93,7254
001105,1,227,96,326,198,99,102,10098
001106,1,381,269,480,394,99,125,12375
001107,1,322,143,437,241,115,98,11270
001108,1,411,193,502,285,91,92,8372
001109,1,468,179,567,279,99,100,9900
001110,1,470,179,561,277,91,98,8918
001111,1,534,193,638,275,104,82,8528
001112,1,503,193,590,299,87,106,9222
001113,1,247,85,328,155,81,70,5670
001114,1,313,102,404,170,91,68,6188
001115,1,293,111,485,259,192,148,28416
001116,1,397,129,594,295,197,166,32702
001117,1,333,109,578,282,245,173,42385
001118,1,272,157,372,281,100,124,12400
001119,1,271,247,346,329,75,82,6150
001120,1,340,169,397,221,57,52,2964
001121,1,177,77,307,163,130,86,11180
001122,1,200,154,304,238,104,84,8736
001123,1,167,168,237,278,70,110,7700
001124,1,297,99,397,185,100,86,8600
001125,1,171,164,271,244,100,80,8000
001126,1,212,98,285,188,73,90,6570
001127,1,213,114,285,223,72,109,7848
001128,1,292,146,429,239,137,93,12741
001129,1,364,154,476,230,112,76,8512
001130,1,235,148,410,228,175,80,14000
001131,1,340,113,461,219,121,106,12826
001132,1,389,110,513,227,124,117,14508
001133,1,421,107,555,227,134,120,16080
001134,1,457,103,574,224,117,121,14157
001135,1,458,103,582,228,124,125,15500
001136,1,157,97,321,196,164,99,16236
001137,1,298,56,383,145,85,89,7565
001138,1,219,95,554,262,335,167,55945
001139,1,264,71,450,295,186,224,41664
001140,1,268,110,441,347,173,237,41001
001141,1,234,103,406,307,172,204,35088
001142,1,228,172,315,296,87,124,10788
001143,1,446,180,527,304,81,124,10044
001144,1,402,188,469,307,67,119,7973
001145,1,291,159,426,284,135,125,16875
001146,1,340,70,437,148,97,78,7566
001147,1,409,85,502,164,93,79,7347
001148,1,429,82,519,162,90,80,7200
001149,1,428,172,517,247,89,75,6675
001150,1,285,184,354,255,69,71,4899
001151,1,419,207,465,265,46,58,2668
001152,1,326,161,424,241,98,80,7840
001153,1,533,174,604,238,71,64,4544
001154,1,469,173,558,242,89,69,6141
001155,1,378,173,462,261,84,88,7392
001156,1,363,142,410,191,47,49,2303
001157,1,194,69,318,179,124,110,13640
001158,1,332,183,440,283,108,100,10800
001159,1,271,146,328,197,57,51,2907
001160,1,317,105,485,269,168,164,27552
001161,1,324,186,432,321,108,135,14580
001162,1,231,36,340,110,109,74,8066
001163,1,226,150,316,265,90,115,10350
001164,1,170,231,250,312,80,81,6480
001165,1,102,83,535,441,433,358,155014
001166,1,398,159,558,325,160,166,26560
001167,1,255,127,398,219,143,92,13156
001168,1,281,143,365,255,84,112,9408
001169,1,437,150,571,282,134,132,17688
001170,1,324,102,496,223,172,121,20812
001171,1,523,208,617,308,94,100,9400
001172,1,469,200,566,319,97,119,11543
001173,1,207,199,315,316,108,117,12636
001174,1,216,113,308,162,92,49,4508
